Product Name,SKU,Description,Image URL,Product URL
"Nike Calm Slide
Marble Pink Foam (Women's)",FV5643-600,,https://stockx-assets.imgix.net/media/Product-Placeholder-Default-20210415.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-calm-slide-marble-pink-foam-womens
"Nike Zoom Mercurial Superfly 9 Academy MG
United Pack",DZ3475-800,,https://images.stockx.com/images/Nike-Zoom-Mercurial-Superfly-9-Academy-MG-United-Pack.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-zoom-mercurial-superfly-9-academy-mg-united-pack
"Nike Force Trout 9 Elite MCS
Black White Anthracite Metallic Silver",FZ0884-001,,https://images.stockx.com/images/Nike-Force-Trout-9-Elite-MCS-Black-White-Anthracite-Metallic-Silver.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-force-trout-9-elite-mcs-black-white-anthracite-metallic-silver
"Nike ACG Moc Premium
Black",FV4569-001,,,https://stockx.com/nike-acg-moc-premium-black
"Nike Calm Mule
Medium Olive Gum Medium Brown",FD5130-202,,https://images.stockx.com/images/Nike-Calm-Mule-Medium-Olive-Gum-Medium-Brown.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-calm-mule-medium-olive-gum-medium-brown
"Nike Calm Slide
Mink Brown (Women's)",DX4816-203,,https://images.stockx.com/images/Nike-Calm-Slide-Mink-Brown-Womens.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-calm-slide-mink-brown-womens
"Nike Calm Slide
Black Gum",FD4116-003,,https://images.stockx.com/360/Nike-Calm-Slide-Black-Gum/Images/Nike-Calm-Slide-Black-Gum/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-calm-slide-black-gum
"Nike Alpha Huarache Elite 4 Low MCS
Wolf Grey White Dark Smoke Grey",FD6221-002,,https://images.stockx.com/images/Nike-Alpha-Huarache-Elite-4-Low-MCS-Wolf-Grey-White-Dark-Smoke-Grey.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-alpha-huarache-elite-4-low-mcs-wolf-grey-white-dark-smoke-grey
"Nike Calm Mule SE
Mink Brown Ironstone (Women's)",FZ3119-200,,https://images.stockx.com/images/Nike-Calm-Mule-SE-Mink-Brown-Ironstone-Womens.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-calm-mule-se-mink-brown-ironstone-womens
"Nike Calm Slide
Medium Olive Gum",FD4116-203,,https://images.stockx.com/images/Nike-Calm-Slide-Medium-Olive-Gum.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-calm-slide-medium-olive-gum
"Nike Alpha Huarache Elite 4 Low MSC
Jackie Robinson",FZ1362-400,,https://images.stockx.com/360/Nike-Alpha-Huarache-Elite-4-Low-MSC-Jackie-Robinson/Images/Nike-Alpha-Huarache-Elite-4-Low-MSC-Jackie-Robinson/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-alpha-huarache-elite-4-low-msc-jackie-robinson
"Nike Air Pegasus '89 Golf
Malachite",FJ2245-102,,https://images.stockx.com/360/Nike-Air-Pegasus-89-Golf-Malachite/Images/Nike-Air-Pegasus-89-Golf-Malachite/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-air-pegasus-89-golf-malachite
"Nike Alpha Huarache Elite 4 Low MCS
White Midnight Navy",FD6255-107,,https://images.stockx.com/images/Nike-Alpha-Huarache-Elite-4-Low-MCS-White-Midnight-Navy.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-alpha-huarache-elite-4-low-mcs-white-midnight-navy
"Nike Tiempo Legend 10 Pro AG-Pro
Black Deep Jungle",DV4334-002,,https://images.stockx.com/images/Nike-Tiempo-Legend-10-Pro-AG-Pro-Black-Deep-Jungle.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-tiempo-legend-10-pro-ag-pro-black-deep-jungle
"Nike Zoom Mercurial Superfly 9 Elite AG-Pro
Shadow Pack",DJ5165-040,,https://images.stockx.com/images/Nike-Zoom-Mercurial-Superfly-9-Elite-AG-Pro-Shadow-Pack.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-zoom-mercurial-superfly-9-elite-ag-pro-shadow-pack
"Nike Infinity Tour 2
Cargo Khaki Jade Horizon Hot Punch Light British Tan",FQ8319-300,,https://images.stockx.com/images/Nike-Infinity-Tour-2-Cargo-Khaki-Jade-Horizon-Hot-Punch-Light-British-Tan.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-infinity-tour-2-cargo-khaki-jade-horizon-hot-punch-light-british-tan
"Nike Phantom GT2 Elite FG
Glacier Ice Yellow Strike",CZ9890-407,,https://images.stockx.com/360/Nike-Phantom-GT2-Elite-FG-Glacier-Ice-Yellow-Strike/Images/Nike-Phantom-GT2-Elite-FG-Glacier-Ice-Yellow-Strike/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-phantom-gt2-elite-fg-glacier-ice-yellow-strike
"Nike Air Aqua Rift
Summit White (Women's)",BQ4797-100,Please Note: Socks are not required.,https://images.stockx.com/360/Nike-Air-Aqua-Rift-Summit-White-W/Images/Nike-Air-Aqua-Rift-Summit-White-W/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-air-aqua-rift-summit-white-w
"Nike Calm Slide
Velvet Brown",FD4116-202,,https://images.stockx.com/images/Nike-Calm-Slide-Velvet-Brown.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-calm-slide-velvet-brown
"Nike Magmascape SP
sacai Black",FN0563-001,,https://images.stockx.com/360/Nike-Magmascape-SP-sacai-Black/Images/Nike-Magmascape-SP-sacai-Black/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-magmascape-sp-sacai-black
"Nike Victori One Slide
White (Women's)",FZ3111-100,,https://images.stockx.com/images/Nike-Victori-One-Slide-White-Womens.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-victori-one-slide-white-womens
"Nike MMW 005 Slide
Pure Platinum",DH1258-003,,https://images.stockx.com/360/Nike-MMW-005-Slide-Pure-Platinum/Images/Nike-MMW-005-Slide-Pure-Platinum/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-mmw-005-slide-pure-platinum
"Nike Air Max 90 Golf NRG
Leopard",DH3042-800,"The Nike Air Max 90 Golf NRG Leopard is a stylish and functional shoe designed for golf enthusiasts. The shoe features a leopard print upper made of premium materials that provide durability and comfort. The iconic Air Max cushioning technology in the sole ensures maximum comfort and support during long hours on the course. The shoe is available in a striking black and white colorway that is sure to turn heads. The Nike Air Max 90 Golf NRG Leopard was released on April 12, 2022, and is priced at $150. This shoe is a must-have for golfers who want to make a statement on the course while enjoying the comfort and performance of a high-quality shoe.",https://images.stockx.com/360/Nike-Air-Max-90-Golf-NRG-Leopard/Images/Nike-Air-Max-90-Golf-NRG-Leopard/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-air-max-90-golf-nrg-leopard
"Nike Zoom Mercurial Superfly 9 Academy CR7 AG
Azulejo",DV8187-182,,https://images.stockx.com/images/Nike-Zoom-Mercurial-Superfly-9-Academy-CR7-AG-Azulejo.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-zoom-mercurial-superfly-9-academy-cr7-ag-azulejo
"Nike Air Zoom Maxfly More Uptempo
White Black University Red",DN6948-111,"The Nike Air Zoom Maxfly More Uptempo White Black University Red running shoe uses foam in the heel and a cushioned Zoom Air unit in the forefoot keeps your foot bouncy and light.

A shockwave outsole pattern and removable cleats provide traction for grip and speed. A carbon plate in the midsole and heel propels and stabilizes your foot as you take off. The white upper is synthetic and woven, and the laces are notched to prevent untying during a race. Black Air branding accents the quarter and a swoosh appears on the toe box. 

The Nike Air Zoom Maxfly More Uptempo White Black University Red debuted in June 2022 for $180 retail.",https://images.stockx.com/360/Nike-Air-Zoom-Maxfly-More-Uptempo-White-Black-Red/Images/Nike-Air-Zoom-Maxfly-More-Uptempo-White-Black-Red/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-air-zoom-maxfly-more-uptempo-white-black-red
"Nike Benassi JDI
Slide",343880-100,"The Nike Benassi JDI Slide is a slip-on sandal designed for wear before or after sporting events or to the beach. The JDI stands for Nike's slogan ""Just Do It.""

This iteration of the Nike Benassi JDI is made with a rubber sole in black. The insole is textured for a no-slip grip on your foot, and the rubber material makes the shoe waterproof. A cushioned foot strap appears in white, featuring the Nike brand name and the Nike Swoosh taking up the whole section in black. The portion of the shoe is also waterproof, although it should not be submerged for a substantial amount of time.

What we like best about this shoe is the smooth yet non-slip surface of the black rubber insole, which provides comfort and functionality. The Nike Benassi JDI Slide was first introduced on February 1, 2018, for a price of $25.",https://images.stockx.com/360/Nike-Benassi-JDI-Slide/Images/Nike-Benassi-JDI-Slide/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-benassi-jdi-slide
"Nike Air Max Isla Sandal
Light Bone (Women's)",FJ5929-001,,https://images.stockx.com/images/Nike-Air-Max-Isla-Sandal-Light-Bone-Womens.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-air-max-isla-sandal-light-bone-womens
"Nike Zoom Mercurial Vapor 15 Elite XXV SE FG
Metallic Silver",FB8862-060,,https://images.stockx.com/360/Nike-Zoom-Mercurial-Vapor-15-Elite-XXV-SE-FG-Metallic-Silver/Images/Nike-Zoom-Mercurial-Vapor-15-Elite-XXV-SE-FG-Metallic-Silver/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-zoom-mercurial-vapor-15-elite-xxv-se-fg-metallic-silver
"Nike Tiempo Legend 9 Elite SG-Pro AC
Blast Pack",DB0822-146,,https://images.stockx.com/360/Nike-Tiempo-Legend-9-Elite-SG-Pro-AC-Blast-Pack/Images/Nike-Tiempo-Legend-9-Elite-SG-Pro-AC-Blast-Pack/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-tiempo-legend-9-elite-sg-pro-ac-blast-pack
"Nike Calm Mule
Dark Smoke Grey Cement Grey",FD5130-006,,https://images.stockx.com/images/Nike-Calm-Mule-Dark-Smoke-Grey-Cement-Grey.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-calm-mule-dark-smoke-grey-cement-grey
"Nike Tiger Woods TW '13 Retro
Blue Lightning",DR5752-001,,https://images.stockx.com/360/Nike-Tiger-Woods-TW-13-Retro-Blue-Lightning/Images/Nike-Tiger-Woods-TW-13-Retro-Blue-Lightning/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-tiger-woods-tw-13-retro-blue-lightning
"Nike Tiempo Legend 9 Elite MI AG
Montebelluna Leather White Game Royal",DV7901-140,,https://images.stockx.com/images/Nike-Tiempo-Legend-9-Elite-MI-AG-Montebelluna-Leather-White-Game-Royal.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-tiempo-legend-9-elite-mi-ag-montebelluna-leather-white-game-royal
"Nike Air Max 270 Golf
White Black",CK6483-102,"The Nike Air Max 270 Golf White Black is a golf shoe that was released in 2020 as a new addition to the Nike Air Max 270 Golf line.

The upper of the Air Max 270 Golf White Black is made of a white mesh material with black and Pure Platinum detailing. The sneaker also comes with a durable rubber outsole that provides excellent traction and stability on the golf course. This feature enables the sneaker to withstand the rigors of multiple rounds and keep the golfer steady when taking their swing.

We think that the outstanding feature of the Nike Air Max 270 Golf White Black is its Air cushioning technology. The sneaker's heel features a large transparent Air Max unit that provides a highly responsive and comfortable stride. This cushioning technology is designed to absorb shock upon impact, providing a more comfortable and supportive experience for golfers during long rounds on the course. The shoe was released on December 22nd, 2020, at a retail price of $150.",https://images.stockx.com/360/Nike-Air-Max-270-Golf-White-Black/Images/Nike-Air-Max-270-Golf-White-Black/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-air-max-270-golf-white-black
"Nike ACG Air Zoom Gaiadome Gore-Tex
Hyper Royal University Blue",DD2858-400,,https://images.stockx.com/360/Nike-ACG-Air-Zoom-Gaiadome-Gore-Tex-Hyper-Royal-University-Blue/Images/Nike-ACG-Air-Zoom-Gaiadome-Gore-Tex-Hyper-Royal-University-Blue/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-acg-air-zoom-gaiadome-gore-tex-hyper-royal-university-blue
"Nike ACG Air Deschutz
Mt. Fuji",CZ3776-001,,https://images.stockx.com/images/Nike-Air-Deschutz-Mt-Fuji.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-air-deschutz-mt-fuji
"Nike Oneonta
Be True",DR4870-600,,https://images.stockx.com/images/Nike-Oneonta-Be-True.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-oneonta-be-true
"Nike Air More Uptempo Slide
Aqua",FN3437-161,,,https://stockx.com/nike-air-more-uptempo-slide-aqua
"Nike Tiempo Legend 10 Club IC
Mad Energy Pack (GS)",DV4354-800,,https://images.stockx.com/images/Nike-Tiempo-Legend-10-Club-IC-Mad-Energy-Pack-GS.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-tiempo-legend-10-club-ic-mad-energy-pack-gs
"Nike Calm Mule
Medium Olive Gum",FD5131-202,,https://images.stockx.com/360/Nike-Calm-Mule-Medium-Olive-Gum/Images/Nike-Calm-Mule-Medium-Olive-Gum/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-calm-mule-medium-olive-gum
"Nike Air Max 97 Golf
Silver Bullet",CI7538-001,"The Nike Air Max 97 Golf Silver Bullet takes inspiration from the aerodynamic design of Japanese bullet trains.

The shoe features a metallic silver upper with a single white stripe running across. The white also extends to the mid sole which also has translucent panels, while the outer sole is purely black. In terms of branding, the Air Max 97 Golf has a small red Nike Swoosh on both sides as well as on the tongue while the heel features the text Air Max vertically.

The Nike Air Max 97 Golf Silver Bullet was first made available for retail on January 16, 2020 at the price of $180.",https://images.stockx.com/360/Nike-Air-Max-97-G-Silver-Bullet/Images/Nike-Air-Max-97-G-Silver-Bullet/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-air-max-97-g-silver-bullet
"Nike Infinity Tour 2
White Vapor Green Pure Platinum Black",FD0217-100,,https://images.stockx.com/360/Nike-Infinity-Tour-2-White-Vapor-Green-Pure-Platinum-Black/Images/Nike-Infinity-Tour-2-White-Vapor-Green-Pure-Platinum-Black/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-infinity-tour-2-white-vapor-green-pure-platinum-black
"Nike Tiempo Legend 10 Pro FG
Pink Foam Black",DV4333-601,,https://images.stockx.com/images/Nike-Tiempo-Legend-10-Pro-FG-Pink-Foam-Black.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-tiempo-legend-10-pro-fg-pink-foam-black
"Nike Vapor Edge 360 DT Max '96 Cleat
Diamond Turf Black White",HJ3360-001,"The Nike Vapor Edge 360 DT Max '96 Cleat Diamond Turf Black White is a football cleat designed in partnership with Deion Sanders, aka Coach Prime.
   
The Diamond Turf Black White Nike Vapor Edge 360 DT Max ‘96 Cleat has a lightweight synthetic leather upper in black. Jagged white support pieces bleed up from the midsole into the design of the upper in what looks like licks of flames, breaking up the black design. Small Varsity Maize yellow Nike Swooshes appear on each side under the ankle, and perforations revealing a yellow layer underneath are seen on the lateral side. The forefoot strap bears a white Nike Swoosh, as does the heel collar. The tongue’s pull tab features Coach Prime branding. The shoe sits on a Vapor plate built for speed, and the stud placement is intended for quick cuts. 

Our favorite thing about this cleat is the sock-like ankle, which provides a comfortable and supportive fit. The Nike Vapor Edge 360 DT Max '96 Cleat Diamond Turf Black White was released on June 14, 2024, for $220.",https://images.stockx.com/360/Nike-Vapor-Edge-360-DT-Cleat-Diamond-Turf-Black-White/Images/Nike-Vapor-Edge-360-DT-Cleat-Diamond-Turf-Black-White/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-vapor-edge-360-dt-cleat-diamond-turf-black-white
"Nike Air Zoom Infinity Tour NRG
Endless Pursuit Pack (Wide)",FN6847-100,,https://images.stockx.com/images/Nike-Air-Zoom-Infinity-Tour-NRG-Summit-White-Daybreak-White-Black.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-air-zoom-infinity-tour-nrg-summit-white-daybreak-white-black
"Nike Air Max 1 '86 OG Golf NRG
US Open (2023)",DX8436-103,"The Nike Air Max 1 '86 OG Golf NRG US Open (2023) was unveiled just before the start of the 2023 U.S. Open at Los Angeles Country Club. It had a decidedly 1990s look and feel to it and was inspired by L.A. street style.

The base of the upper on this sneaker was white, but it was the bright pops of green and pink scattered throughout the rest of the shoe that were the highlights. It also had a white speckled midsole with the Air Max 1’s instantly recognizable air unit built into it.

But what really struck us most about this sneaker was all the Nike branding that was included on different parts of it. ""Nike"" appeared in script on the tongue tag of the sneaker, and it also had the word ""Golf"" in script over the usual ""Nike Air"" branding on the back and on the outsole of the shoe. The Nike Air Max 1 '86 OG Golf NRG US Open (2023) was released on June 13, 2023, when it retailed for $170.",https://images.stockx.com/360/Nike-Air-Max-1-Golf-US-Open-2023/Images/Nike-Air-Max-1-Golf-US-Open-2023/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-air-max-1-golf-us-open-2023
"Nike Tiempo Legend 10 Elite SE FG
Pearl",FZ1578-100,,https://images.stockx.com/360/Nike-Tiempo-Legend-10-Elite-SE-FG-Pearl/Images/Nike-Tiempo-Legend-10-Elite-SE-FG-Pearl/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-tiempo-legend-10-elite-se-fg-pearl
"Nike Superfly 8 Elite FG
Football Grey Light Marine",DJ2839-054,"The Nike Superfly 8 Elite FG Football Grey Light Marine was designed to create comfort at speed and during performance. It incorporates only the most essential elements necessary for success on the pitch. Cleats give traction into the pitch, while the Nike Aerotrak plate propels you to take fast, buoyant steps.

The Superfly 8 Elite FG Football Grey Light Marine is a football boot/cleat sneaker with functionality embedded throughout the design. The upper is crafted from lightweight Flyknit mesh for comfort and grippy Vaporposite for control. The Dynamic Fit Collar adds ankle comfort. The Nike Swoosh branding is rendered in Light Marine, Laser Blue, and Blackened Blue, while Laser Blue graphics delineate traditional football shoe structure.

Our experts feel that the best feature of the Nike Superfly 8 Elite FG Football Grey Light Marine is its minimalist design, which features technical innovations designed for serious football performance. The Nike Superfly 8 Elite FG Football Grey Light Marine was released on April 10, 2022, and retailed at $275.",https://images.stockx.com/360/Nike-Superfly-8-Elite-FG-Football-Grey-Light-Marine/Images/Nike-Superfly-8-Elite-FG-Football-Grey-Light-Marine/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-superfly-8-elite-fg-football-grey-light-marine
"Nike Zoom Mercurial Superfly 9 Elite AG-Pro
Ready Pack",DJ5165-600,,https://images.stockx.com/360/Nike-Zoom-Mercurial-Superfly-9-Elite-AG-Pro-Ready-Pack/Images/Nike-Zoom-Mercurial-Superfly-9-Elite-AG-Pro-Ready-Pack/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-zoom-mercurial-superfly-9-elite-ag-pro-ready-pack
"Nike ACG Air Deschutz
Black Iron Grey",DC9093-001,"The Nike ACG Air Deschutz Black Iron Grey is an outdoor sandal that is part of Nike's ACG (All Conditions Gear) line.

The upper of the ACG Air Deschutz Black Iron Gray is made of synthetic leather and mesh, which is both breathable and durable. The sandal also features a Velcro strap closure, which allows for easy adjustability and a secure fit. The strap is made from nubuck and can be adjusted to the preference of the wearer. The outsole is made of rubber, which provides great traction on various terrains such as rocks, mud, and water.

We think that one of the standout features of the Nike ACG Air Deschutz Black Iron Grey is the Air-Sole unit in the heel, which provides cushioning and shock absorption. This makes the sandal comfortable to wear even during long hikes or walks. The shoe was released on June 7th, 2021, at a retail price of $75.",https://images.stockx.com/360/Nike-ACG-Air-Deschutz-Black-Iron-Grey/Images/Nike-ACG-Air-Deschutz-Black-Iron-Grey/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-acg-air-deschutz-black-iron-grey
"Nike Victori One Shower Slide
Polka Dot Swoosh Midnight Navy",CZ5478-400,,https://images.stockx.com/360/Nike-Victori-One-Shower-Slide-Polka-Dot-Swoosh-Midnight-Navy/Images/Nike-Victori-One-Shower-Slide-Polka-Dot-Swoosh-Midnight-Navy/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-victori-one-shower-slide-polka-dot-swoosh-midnight-navy
"Nike Zoom Mercurial Superfly 9 Pro FG
Mad Brilliance Pack",DJ5598-601,,https://images.stockx.com/360/Nike-Zoom-Mercurial-Superfly-9-Pro-FG-Mad-Brilliance-Pack/Images/Nike-Zoom-Mercurial-Superfly-9-Pro-FG-Mad-Brilliance-Pack/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-zoom-mercurial-superfly-9-pro-fg-mad-brilliance-pack
"Nike Phantom Luna 2 Pro FG
Sunset Pulse Black",FJ2575-600,,https://images.stockx.com/images/Nike-Phantom-Luna-2-Pro-FG-Sunset-Pulse-Black.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-phantom-luna-2-pro-fg-sunset-pulse-black
"Nike Air Max Isla Sandal
Black Sail (Women's)",FJ5929-002,,https://images.stockx.com/images/Nike-Air-Max-Isla-Sandal-Black-Sail-Womens.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-air-max-isla-sandal-black-sail-womens
"Nike Air Max 1 Slide
White University Red",DH0295-103,"The Nike Air Max 1 Slide White University Red is a slip-on shoe with the outsole of a running shoe but the comfort and style of a slide.

The White University Red Nike Air Max 1 Slide has a plush forefoot strap made of mesh and suede. White mesh forms the base, while Light Neutral Grey forms the overlay. Two partial Nike Swooshes are embroidered in University Red near the top on each side, while a Nike Air Max 1 logo patch appears in the middle. The sides of the strap near the midsole are accented with red. The footbed is textured and made of foam to fit to your feet and provide extra comfort. The white outsole contains an Air Max unit under the heel and contains rubber for traction.

What we think is most interesting here is the Air Max unit in the heel, which truly mimics the full running shoe version of this slide. The Nike Air Max 1 Slide White University Red was released on March 23, 2023, for $75.",https://images.stockx.com/360/Nike-Air-Max-1-Slide-White-University-Red/Images/Nike-Air-Max-1-Slide-White-University-Red/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-air-max-1-slide-white-university-red
"Nike Superfly 7 Elite AG Pro
Metallic Grey Crimson",AT7892-906,,https://images.stockx.com/images/Nike-Superfly-7-Elite-AG-Pro-Metallic-Grey-Crimson.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-superfly-7-elite-ag-pro-metallic-grey-crimson
"Nike Tiempo Legend 10 Elite FG
Golden Touch",FJ2515-900,,https://images.stockx.com/360/Nike-Tiempo-Legend-10-Elite-FG-Golden-Touch/Images/Nike-Tiempo-Legend-10-Elite-FG-Golden-Touch/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-tiempo-legend-10-elite-fg-golden-touch
"Nike Mercurial Superfly 8 Elite FG
CR7 Chile Red",DB2858-600,"The Nike Mercurial Superfly 8 Elite FG CR7 Chile Red is a football (soccer) shoe for firm ground surfaces in a smoking Chile Red colorway.

Being fast and furious is part of the game, and the Nike Mercurial Superfly 8 Elite is packed with football shoe tech to make it happen. The unique design of this silhouette includes a Chile Red stretchy FlyKnit collar for extra support and comfort while an innovative Nike Aerotrack footplate provides good traction. The red collar leads down into the red, white, and black accented upper made of grippy, mesh Vaporposite. Nike Swooshes adorn the forefoot overlay and the medial side, with Mercurial branding seen on the heel and lateral side.

In addition to the eye-catching colors of this football boot, our experts think another standout feature are the Chevron studs on the outsole providing multi-directional traction for quick cuts and turns. When it hit the shelves on September 5, 2021, the Nike Mercurial Superfly 8 Elite FG CR7 Chile Red had a retail price of $295.",https://images.stockx.com/360/Nike-Mercurial-Superfly-8-Elite-CR7-FG-Chile-Red/Images/Nike-Mercurial-Superfly-8-Elite-CR7-FG-Chile-Red/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-mercurial-superfly-8-elite-cr7-fg-chile-red
"Nike Air Max 1 '86 OG Golf NRG
Ryder/Solheim Cup USA (2023)",FB9152-100,,https://images.stockx.com/360/Nike-Air-Max-1-86-OG-Golf-NRG-Ryder-Solheim-Cup-USA-2023/Images/Nike-Air-Max-1-86-OG-Golf-NRG-Ryder-Solheim-Cup-USA-2023/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-air-max-1-86-og-golf-nrg-ryder-solheim-cup-usa-2023
"Nike Gripknit Phantom GX Elite FG
Baltic Blue",DC9968-446,"The Nike Gripknit Phantom GX Elite FG Baltic Blue is a soccer cleat equipped with technology meant to improve touches on the ball.

This version of the Nike Gripknit Phantom GX Elite FG is made with a woven upper featuring Gripknit, a sticky material that improves contact with the ball. The top of the upper and the heel area are white, while Baltic Blue and Laser Blue dominate the entire forefoot with swirling wavelike designs. A Laser Pink outline of a Nike swoosh is seen on the lateral side with a small black swoosh at the bottom, while another Laser Pink swoosh appears on the inner side next to black Phantom branding. The tongue is asymmetric and features a blue swoosh at the top, and the asymmetric heel support also features a black swoosh. The shoe sits on a black midsole and semi-translucent cleats underneath. 

What we like best about this shoe is the Gripknit build, which not only adds style but also functionality. The Nike Gripknit Phantom GX Elite FG Baltic Blue was released on January 18, 2023, for $250.",https://images.stockx.com/360/Nike-Gripknit-Phantom-GX-Elite-FG-Baltic-Blue/Images/Nike-Gripknit-Phantom-GX-Elite-FG-Baltic-Blue/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-gripknit-phantom-gx-elite-fg-baltic-blue
"Nike Zoom Mercurial Vapor 16 Pro FG
Electric Pack (GS)",HF5452-900,,https://images.stockx.com/images/Nike-Zoom-Mercurial-Vapor-16-Pro-FG-Electric-Pack-GS.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-zoom-mercurial-vapor-16-pro-fg-electric-pack-gs
